----------------------------------------------------------------------------------------------------------
GateType   Output     GateLevel  #faninN    fanin                #fanoutM   fanout               GateName  

State: 0100100001100110011111000111001001101111101100101000100000000001100100010010011100000010110100000011101000011110010110111000011010101110100001011000001100000100000000011111000011000001000001100000101101100100101000101000101000001000010000110111101001000000000001110001101010100000104110101101011000000000101110001001000000011000110110001100101110001001101011010100100011000101001000000100110001000000100000100000001010100101000111010001001011000011000100101100100110000001100100101010001000101011100101001100101000011101100010110000010000110110000100111001100010000110111000000100001110110010010010011110010010001001000101001100000110001110001000000100111001110010100010010101001110011000000010000100000000001111001000001000100011001001010001000000100011110001000000111110011011100100000011000100010011000101000010110001001110000000100101001000011001011101011101000100011100000100010101001100011101110110110000101010001111000110100010110001011011000000011001110100111000111001011011100000100101001110110001110000101110000110001000110010010011010100000100100101001110101011010001000101001010011010000001110101011100401010010100001110100110010000110011010000001001101000010100001001001000101100011100110010111100000010101001010101100011010100001001000110110110001101100110001011110100001000100111110111010111110101000010010101100001000111100001000001100101111100100101110110010011111101001011000000110000011000101110001110000100
OUTPUTS: 0000000000000010000000010111000111111111010000000000100000010100000000001111100000000000000011100000000001111101101010000100101111101110111011010100000001000001011000110001101014100040000111111111000100000010000010110110000110000001100001111111111101111111111111011011111111111100100000000000100010010000

Inputs: 11001001000000000000000000100010010000
State: 0100100001100110011111000111011001101110101110101000100000000001100100010010011100010010110100010011101100011110010010101000010010001110100000011001001100000000000000011111010011000000000001100000101001101100001000101000100000000000010000100111101001000000000001100000101010100000104110100100011000000000101110001001010000011000110110001000111110010010101111010100100001010001000000000100100011001001000000100000001010100101000111010000000011000011000100101100100001100000100100001010001000101011100101001100111000011101100000110000010000110110000100111001110010000110111100000100001110100010110010010110100010001001000111001100000110010110000000000000111001110010100010010001001100111000000110000100000000001011001000001010110011111011010100000000100011110001000100111111010011100100000011000100010011000101000001110001000110000000001100011000011001011100011101101000011110011100010111001100011001110110100000101010000111000110100010110001101011000000111001100100111000101001011011100000110101000110010001111000101110000110001000100010010011010100000100100001001110100011010001010101001010010010100001110101011100401010010100001110100110010000110011110000001101101001010100001101011000100100011100110011111110100011001001010101100011011100001000000110010110001101100010001011110100001000100111011011010111010101001010010101100001000111100001000001100100101100100101110110010111111101001111100000110000011001101110001110000100
OUTPUTS: 0000100000000000001000001011100111111110000000000000000000010100000000001111111000000000000011100000000001111101000001110001011111101100110010000011111001000001000000110001101014100040000111111111000100000010000010110110000110000001100001111111111101111111111111011010111111110100100000000000100010010000

Inputs: 11001001000000000000000000100010010000
State: 0100100001100110011111000111011001101111101110100000100000000001000100010010011000110010010100000011101000111010010010000000010010101100100000011000001100000000000000011111000011000000000001100000100001100100001000101000100000000000011000101110101001000000000101110000100010100000104110100100011000100000101110001001100000011000110110001000110110000000101011010100100001010111000000001100100011011010010000100000001010100101000111010001001011000011000000101000100001111000100100001010001000100011100101001100111000011101100000110000010000100100000100111001110010000110110100000000001010100010000000001100000010001001000111001100000110000110001000000000111001110010100010011101001100011000000110000100100000001011000000001010110011101011011001000100100011110001000100110111011011100100000011000100010011000101000001110011011110000000000001011000011001011100011101100100001110001110010111001100011101100110100000101010001111000110100011110001101011000000011001110100111000101001011011100000110101000110110001111000101110001110001000101010010011011100000100100001001110100011000001010101001010000010100001110101011100401010010100001110100110010000110011000000001001100000010100001101010000100100011100110011101110000010001001010101100010011100001000000011010110001101100010001011110100001000100111011111010010010101001010010001100001000111100001000001100000101100100100110110010111111101001011000000010000001001101110001110000101
OUTPUTS: 1100100000000000001000001101110011111110000000000000000000010100000000001111100110100000000011111010101000101001000001110000000101001000100010000011111001000001000100110001101014100040000111111111000100000110000010110110000110000001100001111111111101111111111111011010111111110100100000000000100010010000
